route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
RV:52,RV:72849,RV:t_1212428_b_26730_tn_0,Southbound,,0,,RV:p_2363,0,0
SF:14,SF:73694,SF:9569008,Ferry Plaza,,1,SF:1408,SF:180017,0,0
WH:3,WH:72990,WH:678626,STONERIDGE MALL - EAST DUBLIN PLEASANTON BART,,0,WH:119312,WH:38966,0,0
SC:56,SC:72914,SC:2977887,TAMIEN STATION,,1,SC:5676,SC:100396,0,0
SC:89,SC:72915,SC:3025534,CALIFORNIA AVE CALTRAIN STN,,0,SC:8942,SC:100545,0,0
WC:19,WC:72889,WC:1063913261310,Hercules Transit Center,1063913261310,0,WC:8002,WC:p_5174,0,0
WH:10R,WH:72989,WH:677419,EAST DUBLIN PLEASANTON BART,,0,WH:119200,WH:38951,0,0
AC:97,AC:72908,AC:12268010,Bay Fair BART,,0,AC:107906301,AC:shp-97-10,0,0
SO:24,SO:75493,SO:t_1289870_b_28400_tn_0,Sebastopol Shuttle,,0,SO:203,SO:p_180630,0,0
SF:38,SF:73694,SF:9548925,Transit Center,,1,SF:3805,SF:180133,0,0
SF:12,SF:73692,SF:9542656,Van Ness,,1,SF:1207,SF:180010,0,0
SM:256,SM:73026,SM:2561004,Foster City,2561004,1,,SM:2560178,0,0
SC:60,SC:72914,SC:2978725,WINCHESTER STATION VIA AIRPORT,,1,SC:6073,SC:100423,0,0
SF:43,SF:73692,SF:9548268,Masonic + Geary,,1,SF:4302,SF:180151,0,0
SF:8,SF:73694,SF:9569685,Fisherman's Wharf,,0,SF:819,SF:179981,0,0
BA:BG-S,BA:75724,BA:8130902,Oakland International Airport Station,,0,,BA:20_shp,0,0
AC:88,AC:72905,AC:1251020,Downtown Berkeley,,1,AC:107548302,AC:shp-88-04,0,0
SF:49,SF:73692,SF:9544778,City College,,0,SF:4925,SF:180183,0,0
SF:38,SF:73692,SF:9546197,Balboa + 33rd Avenue,,0,SF:3802,SF:180126,0,0
SF:38,SF:73694,SF:9548806,V. A. Hospital,,0,SF:3816,SF:180128,0,0
3D:394,3D:76082,3D:260,Eastbound Antioch BART,,1,3D:306,3D:68,0,0
PE:24,PE:76186,PE:t362-sl9-p6E-r7,Kaiser Medical Center,,0,PE:7,PE:110_shp,0,0
SF:9,SF:73693,SF:9561863,Ferry Plaza,,0,SF:911,SF:179997,0,0
BA:BG-S,BA:75397,BA:8011407,Oakland International Airport Station,,0,,BA:20_shp,0,0
UC:1,UC:74965,UC:30482,UC BART,30482,1,UC:SA3,UC:p_1252149,0,0
AC:210,AC:72906,AC:12931070,Union Landing Transit Center,,0,AC:107899507,AC:shp-210-06,0,0
SC:Rapid 522,SC:76168,SC:2977301,RAPID EASTRIDGE,,0,SC:552,SC:100352,0,0
SF:44,SF:73693,SF:9468602,Bayview District - Hudson & Newhall,,1,SF:4420,SF:180158,0,0
SF:NBUS,SF:73694,SF:9700910,Townsend and 5th St,,1,SF:7026,SF:180437,0,0
WH:8,WH:75836,WH:679992,HOPYARD - EAST DUBLIN BART,,0,WH:119331,WH:39029,0,0
ST:R,ST:75777,ST:t1F4-bBBB-slA,RED LINE to SUISUN AMTRAK Suisun Amtrak via Six Fl,,1,ST:3003,ST:2649_shp,0,0
BA:BG-N,BA:75725,BA:8231646,Coliseum,,0,,BA:19_shp,0,0
AC:99,AC:72908,AC:9970010,Hayward BART,,0,AC:107909801,AC:shp-99-07,0,0
SC:23,SC:72914,SC:2973658,DE ANZA COLLEGE,,1,SC:2302,SC:100246,0,0
AC:51A,AC:72906,AC:2304070,Fruitvale BART,,0,AC:108024507,AC:shp-51A-54,0,0
SF:38,SF:73692,SF:9546217,Balboa + 33rd Avenue,,0,SF:3829,SF:180126,0,0
SC:71,SC:75706,SC:2983780,MILPITAS BART,,0,SC:7171,SC:100490,0,0
SF:9,SF:73693,SF:9561831,Ferry Plaza,,0,SF:903,SF:179997,0,0
SF:14R,SF:73692,SF:9556838,Ferry Plaza,,1,SF:1509,SF:180022,0,0
SC:22,SC:72914,SC:2972841,PALO ALTO,,0,SC:2254,SC:100239,0,0
ST:R,ST:73007,ST:t341-bBBA-sl9,RED LINE to EL CERRITO DEL NORTE El Cerrito Del No,,0,ST:3002,ST:2643_shp,0,0
SF:TBUS,SF:73693,SF:9701299,Visitation Valley,,0,SF:9429,SF:180477,0,0
AC:71,AC:72905,AC:8036020,Richmond Parkway Transit Center,,1,AC:107556302,AC:shp-71-02,0,0
SF:8,SF:73693,SF:9561391,Fisherman's Wharf,,0,SF:823,SF:179981,0,0
SC:22,SC:75706,SC:2972890,EASTRIDGE,,1,SC:2243,SC:100235,0,0
SF:14,SF:73693,SF:9540981,Daly City,,0,SF:1402,SF:180012,0,0
SF:NBUS,SF:73694,SF:9700794,Ocean Beach,,0,SF:7015,SF:180436,0,0
AC:210,AC:72908,AC:8393010,Union Landing Transit Center,,0,AC:107908201,AC:shp-210-06,0,0
3D:391,3D:72969,3D:936,Westbound Pittsburg Center BART,,1,3D:102,3D:47,0,0
VN:10,VN:76094,VN:t_999973_b_26203_tn_0,Calistoga,,1,VN:1002,VN:p_898088,0,0
SM:120,SM:73026,SM:1201125,Colma BART,1201125,0,,SM:1200274,0,0
WH:53,WH:72989,WH:679578,STONERIDGE MALL - ACE,,1,WH:119474,WH:38989,0,0
BA:OR-N,BA:72953,BA:2130645,Richmond,,0,,BA:03_shp,0,0
AC:14,AC:72908,AC:8797010,West Oakland BART,,0,AC:108031201,AC:shp-14-58,0,0
BA:GN-N,BA:72953,BA:1071042,Berryessa/North San Jose,,0,,BA:06_shp,0,0
FS:1,FS:76115,FS:t_1212494_b_26749_tn_5,FTC,,0,FS:0101,FS:p_2485,0,0
3D:380,3D:72971,3D:5,Westbound Pittsburg-Bay Point BART,,1,3D:102,3D:49,0,0
SF:14,SF:73692,SF:9540515,Daly City,,0,SF:1492,SF:180012,0,0
WC:19,WC:72889,WC:1063930261310,Hilltop Shopping Center,1063930261310,1,WC:8012,WC:p_5217,0,0
SF:37,SF:73692,SF:9554912,Twin Peaks,,1,SF:3705,SF:181674,0,0
CM:NFC Shuttle,CM:73306,CM:t_1217047_b_26812_tn_0,Millbrae Caltrain,,0,CM:109129,CM:p_498611,0,0
PE:10,PE:76182,PE:t324-sl20-p70-r7,Smart Station D St,,1,PE:7,PE:112_shp,0,0
AC:88,AC:72905,AC:13565020,Lake Merritt BART,,0,AC:107548002,AC:shp-88-06,0,0
SF:24,SF:73693,SF:9549323,Sutter Street,,0,SF:2492,SF:180057,0,0
SF:1,SF:73693,SF:9414104,Drumm + Clay,,0,SF:133,SF:179932,0,0
SF:38R,SF:73692,SF:9547432,Transit Center,,1,SF:3860,SF:180141,0,0
SF:5,SF:73693,SF:9551887,Transit Center,,1,SF:508,SF:179952,0,0
SF:49,SF:73693,SF:9544974,City College,,0,SF:4922,SF:180183,0,0
AC:96,AC:72906,AC:2033070,Alameda Point,,0,AC:106977207,AC:shp-96-57,0,0
SF:TBUS,SF:73693,SF:9701222,Castro & Market,,1,SF:9424,SF:180476,0,0
SC:70,SC:72914,SC:2980852,BERRYESSA BART,,0,SC:7004,SC:100465,0,0
BA:BL-S,BA:72953,BA:5032107,Daly City,,0,,BA:11_shp,0,0
WH:14,WH:76036,WH:678261,EAST DUBLIN PLEASANTON BART,,0,WH:119267,WH:38958,0,0
AC:216,AC:72906,AC:11694070,Silliman Center,,1,AC:107901707,AC:shp-216-15,0,0
SF:8,SF:73692,SF:9547034,Fisherman's Wharf,,0,SF:809,SF:179981,0,0
SF:45,SF:73694,SF:9560886,Presidio Av + Sutter,,1,SF:4501,SF:180169,0,0
SF:J,SF:73692,SF:9724688,Church + Duboce,,1,SF:8304,SF:181856,0,0
GG:70,GG:76010,GG:6856783,NOVATO,,1,GG:1485564,GG:Golden_Gate_Transit99:700367,0,0
AC:54,AC:72908,AC:11788010,Merritt College,,0,AC:108030501,AC:shp-54-01,0,0
CC:17,CC:75939,CC:815020,Concord BART Via John Muir Concord,,1,CC:8602,CC:shp-17-51,2,2
AC:57,AC:72908,AC:5163010,Public Market Emeryville,,0,AC:106989001,AC:shp-57-60,0,0
SF:TBUS,SF:73693,SF:9701212,Castro & Market,,1,SF:9427,SF:180476,0,0
SO:66,SO:76122,SO:t_1243782_b_27253_tn_0,Windsor Shuttle,,0,SO:405,SO:p_2849,0,0
3D:394,3D:76080,3D:90,Westbound Pittsburg-Bay Point BART,,0,3D:201,3D:74,0,0
SF:38R,SF:73694,SF:9568760,Transit Center,,1,SF:3849,SF:180141,0,0
CT:Local,CT:76157,CT:516,Tamien,516,1,,CT:p_906351,0,0
SF:14R,SF:73693,SF:9556442,Ferry Plaza,,1,SF:1443,SF:180022,0,0
AC:40,AC:72905,AC:649020,Downtown Oakland,,0,AC:108004002,AC:shp-40-03,0,0
SF:29,SF:73692,SF:9544113,Baker Beach,,0,SF:2922,SF:180087,0,0
SF:22,SF:73694,SF:9561059,Bay Street,,1,SF:2228,SF:180041,0,0
AC:10,AC:72905,AC:3527020,San Leandro BART,,1,AC:107941002,AC:shp-10-08,0,0
PE:33,PE:76180,PE:t134-sl18-p15B-r2,33 Counter-Clockwise Loop,,0,PE:2,PE:347_shp,0,0
SF:KBUS,SF:73692,SF:9699163,Balboa Park,,1,SF:9439,SF:182071,0,0
AC:12,AC:72908,AC:4923010,Oakland Amtrak at Jack London Square,,1,AC:106986201,AC:shp-12-56,0,0
ST:3,ST:73007,ST:t609-b67-sl9,S VALLEJO to BEV HILLS via CPR Fulton & Glen Cove,,0,ST:103,ST:2688_shp,0,0
SF:LBUS,SF:73692,SF:9699609,Embarcadero,,0,SF:9569,SF:181684,0,0
SF:7,SF:73694,SF:9569734,Ocean Beach,,1,SF:707,SF:179972,0,0
SF:TBUS,SF:73694,SF:9701339,Castro & Market,,1,SF:9440,SF:180476,0,0
CC:5,CC:75939,CC:597020,Walnut Creek BART,,1,CC:2002,CC:shp-5-01,2,2
BA:BG-S,BA:75724,BA:8152113,Oakland International Airport Station,,0,,BA:20_shp,0,0
SF:22,SF:73692,SF:9441128,Third + 20th,,0,SF:2212,SF:180035,0,0
PE:2,PE:72836,PE:t39D-sl16-p84-r16,2 N. Mcdowell Outbound,,0,PE:24,PE:132_shp,0,0
SC:Green Line,SC:72916,SC:2989750,WINCHESTER,,1,SC:9034,SC:100689,0,0
SF:43,SF:73694,SF:9548589,Masonic + Geary,,1,SF:4302,SF:180151,0,0
SF:14,SF:73693,SF:9544170,Ferry Plaza,,1,SF:1414,SF:180019,0,0
AC:1T,AC:72906,AC:12678070,San Leandro BART,,0,AC:108025607,AC:shp-1T-51,0,0
SF:9,SF:73694,SF:9569901,Sunnydale,,1,SF:904,SF:179990,0,0
SF:LBUS,SF:73692,SF:9699502,SF Zoo,,1,SF:9562,SF:181683,0,0
AC:72R,AC:72906,AC:2045070,Jack London Square,,1,AC:106641607,AC:shp-72R-07,0,0
AC:62,AC:72905,AC:8589020,FRUITVALE BART,,1,AC:108005102,AC:shp-62-05,0,0
SF:25,SF:73693,SF:9540227,Temporary Transbay Terminal,,0,SF:2502,SF:180064,0,0
SF:28,SF:73693,SF:9554977,California + 7th,,0,SF:2807,SF:180076,0,0
SF:7,SF:73693,SF:9554344,SF Transit Center,,0,SF:701,SF:179974,0,0
WH:10R,WH:72991,WH:677561,EAST DUBLIN PLEASANTON BART,,0,WH:119210,WH:38951,0,0
WH:10R,WH:76036,WH:677806,LIVERMORE TRANSIT CENTER,,1,WH:119235,WH:38950,0,0
WH:10R,WH:75836,WH:677854,LIVERMORE TRANSIT CENTER,,1,WH:119237,WH:38949,0,0
BA:BG-N,BA:75396,BA:8011454,Coliseum,,0,,BA:19_shp,0,0
SI:West Field Garage,SI:74999,SI:grtbl7dk6,West Field Garage,,0,SI:4,SI:BUSWFG,1,1
SF:24,SF:73692,SF:9544294,Palou + Third Street,,1,SF:2408,SF:180054,0,0
MA:23X,MA:72918,MA:23101,Canal,,1,MA:91205,MA:82,0,0
PE:2,PE:76184,PE:t2E4-sl2-p84-r5,2 N. Mcdowell Outbound,,0,PE:5,PE:132_shp,0,0
SF:TBUS,SF:73692,SF:9700947,Castro & Market,,1,SF:9480,SF:180476,0,0
AC:51B,AC:72905,AC:13410020,Rockridge BART,,0,AC:107543002,AC:shp-51B-63,0,0
SF:49,SF:73694,SF:9545231,City College,,0,SF:4927,SF:180183,0,0
SF:8,SF:73694,SF:9569597,Fisherman's Wharf,,0,SF:831,SF:179981,0,0
SF:9R,SF:73692,SF:9560108,Sunnydale,,1,SF:949,SF:179999,0,0
AC:18,AC:72905,AC:1225020,"University Village, Albany",,0,AC:107546002,AC:shp-18-14,0,0
3D:200,3D:72971,3D:411,Westbound Amtrak,,0,3D:122,3D:10,0,0
SM:398,SM:73026,SM:3981011,Redwood City,3981011,0,,SM:3980228,0,0
SF:14R,SF:73692,SF:9556885,Ferry Plaza,,1,SF:1506,SF:180022,0,0
SF:48,SF:73694,SF:9570952,3rd St + 20th St,,1,SF:4805,SF:180181,0,0
AC:10,AC:72905,AC:11981020,Hayward BART,,0,AC:107940102,AC:shp-10-57,0,0
SF:44,SF:73694,SF:9570711,Bayview District - Hudson & Newhall,,1,SF:4407,SF:180158,0,0
PE:10,PE:72837,PE:t191-sl17-p78-r7,Petaluma Blvd North,,0,PE:7,PE:120_shp,0,0
AC:35,AC:72906,AC:7433070,Foothill Square,,1,AC:107895807,AC:shp-35-10,0,0
SF:38R,SF:73694,SF:9568655,Lands End - 48th Avenue,,0,SF:3855,SF:180140,0,0
SF:48,SF:73692,SF:9540598,3rd St + 20th St,,1,SF:4811,SF:180181,0,0
SC:70,SC:75706,SC:2980935,BERRYESSA BART,,0,SC:7002,SC:100465,0,0
SF:45,SF:73693,SF:9541909,Caltrain Depot,,1,SF:4512,SF:180168,0,0
UC:2,UC:74966,UC:10291,Kaiser,10291,1,UC:W10,UC:p_1252147,0,0
SF:5,SF:73693,SF:9551777,Ocean Beach,,0,SF:513,SF:179948,0,0
SF:TBUS,SF:73693,SF:9701308,Visitation Valley,,0,SF:9422,SF:180477,0,0
AC:F,AC:72908,AC:6701010,San Francisco,,1,AC:106985201,AC:shp-F-71,0,0
WC:19,WC:72889,WC:1063916261310,Hilltop Shopping Center,1063916261310,1,WC:8002,WC:p_5217,0,0
SF:9,SF:73692,SF:9557701,Ferry Plaza,,0,SF:904,SF:179994,0,0
SF:14,SF:73693,SF:9558884,Fifth Street,,0,SF:1493,SF:180013,0,0
SF:14,SF:73692,SF:9432652,Ferry Plaza,,1,SF:1402,SF:180017,0,0
BA:PR-N,BA:72954,BA:3511916,San Francisco International Airport,,0,,BA:13_shp,0,0
SF:38,SF:73692,SF:9546186,V. A. Hospital,,0,SF:3814,SF:180128,0,0
AC:40,AC:72905,AC:5766020,Bay Fair BART,,1,AC:108004002,AC:shp-40-14,0,0
SF:TBUS,SF:73692,SF:9700961,Castro & Market,,1,SF:9457,SF:180476,0,0
PE:10,PE:76183,PE:t31F-sl21-p78-r7,Petaluma Blvd North,,0,PE:7,PE:120_shp,0,0
WH:10R,WH:72991,WH:677540,LIVERMORE TRANSIT CENTER,,1,WH:119210,WH:38950,0,0
SF:14,SF:73693,SF:9540985,Daly City,,0,SF:1412,SF:180012,0,0
SC:57,SC:76168,SC:2978246,OLD IRONSIDES STATION,,0,SC:5772,SC:100398,0,0
SC:Rapid 500,SC:72914,SC:2996383,RAPID DIRIDON STATION,,0,SC:6403,SC:100326,0,0
SC:71,SC:75706,SC:2983777,MILPITAS BART,,0,SC:7173,SC:100490,0,0
AC:51B,AC:72908,AC:4215010,Rockridge BART,,0,AC:106990901,AC:shp-51B-63,0,0
DE:DB,DE:76142,DE:8027746,UNION CITY BART,,0,DE:1062222,DE:Dumbarton_Express_Consortium23:DB0083,0,0
AC:10,AC:72905,AC:831020,Hayward BART,,0,AC:107940002,AC:shp-10-57,0,0
AC:90,AC:72906,AC:11329070,Foothill Square,,0,AC:108021707,AC:shp-90-04,0,0
SF:14,SF:73694,SF:9569129,Ferry Plaza,,1,SF:1491,SF:180017,0,0
SM:250,SM:73025,SM:2507010,5th/El Camino,2507010,0,,SM:2500376,0,0
AC:12,AC:72905,AC:3000020,Northwest Berkeley,,0,AC:107545302,AC:shp-12-13,0,0
SC:Blue Line,SC:72916,SC:2988444,SANTA TERESA,,1,SC:9003,SC:100648,0,0
AC:73,AC:72908,AC:9233010,OAKLAND AIRPORT,,1,AC:108028801,AC:shp-73-51,0,0
SC:47,SC:72914,SC:2976282,MILPITAS BART,,0,SC:4471,SC:100320,0,0
AC:21,AC:72908,AC:3355010,Dimond District,,0,AC:108036301,AC:shp-21-16,0,0
SF:38R,SF:73693,SF:9548719,Transit Center,,1,SF:3855,SF:180141,0,0
MA:135,MA:76017,MA:135523,Canal via San Rafael,,0,MA:5060,MA:20,0,0
SF:14R,SF:73694,SF:9556585,Ferry Plaza,,1,SF:1453,SF:180022,0,0
AC:57,AC:72905,AC:1409020,Foothill Square,,1,AC:107542302,AC:shp-57-05,0,0
SI:Red Line,SI:74999,SI:899,Red Line,,0,,SI:RED_shape,1,1
AC:88,AC:72905,AC:6786020,Lake Merritt BART,,0,AC:107548302,AC:shp-88-06,0,0
SC:47,SC:76168,SC:2976324,MILPITAS BART,,0,SC:4471,SC:100320,0,0
AC:98,AC:72908,AC:5970010,Coliseum BART,,1,AC:108030001,AC:shp-98-51,0,0
SF:1,SF:73693,SF:9414017,Drumm + Clay,,0,SF:142,SF:179932,0,0
WH:10R,WH:72989,WH:677394,LIVERMORE TRANSIT CENTER,,1,WH:119203,WH:38949,0,0
AC:51B,AC:72908,AC:11794010,Rockridge BART,,0,AC:106990601,AC:shp-51B-63,0,0
AC:74,AC:72906,AC:1769070,Castro Ranch Road,,0,AC:106642507,AC:shp-74-01,0,0
BA:GN-S,BA:72953,BA:1090932,Daly City,,0,,BA:05_shp,0,0
BA:BG-S,BA:75397,BA:8010604,Oakland International Airport Station,,0,,BA:20_shp,0,0
AC:97,AC:72905,AC:1897020,Bay Fair BART,,0,AC:107945202,AC:shp-97-10,0,0
SF:22,SF:73693,SF:9560909,Third + 20th,,0,SF:2219,SF:180037,0,0
SF:43,SF:73693,SF:9467024,Munich + Geneva,,0,SF:4311,SF:180149,0,0
AC:86,AC:72905,AC:1253020,South Hayward BART,,1,AC:107940202,AC:shp-86-57,0,0
AC:21,AC:72906,AC:10734070,Oakland Airport,,1,AC:108028407,AC:shp-21-60,0,0
SF:14R,SF:73694,SF:9556645,Ferry Plaza,,1,SF:1442,SF:180022,0,0
SF:38R,SF:73693,SF:9548715,Transit Center,,1,SF:3858,SF:180141,0,0
AC:97,AC:72908,AC:7727010,Union City BART,,1,AC:107906001,AC:shp-97-57,0,0
SC:70,SC:75706,SC:2980926,MILPITAS BART,,0,SC:7072,SC:100466,0,0
SM:398,SM:73025,SM:3987016,San Francisco,3987016,1,,SM:3980226,0,0
MA:35,MA:72918,MA:35062,Novato,,1,MA:91204,MA:112,0,0
SF:29,SF:73692,SF:9544044,Paul + Third Street,,1,SF:2931,SF:180083,0,0
SM:110,SM:73026,SM:1101016,Daly City BART,1101016,1,,SM:1100237,0,0
CC:7,CC:75939,CC:647020,PH BART  Via Shadelands,,0,CC:12602,CC:shp-7-04,2,2
AC:1T,AC:72905,AC:3705020,San Leandro BART,,0,AC:108008302,AC:shp-1T-51,0,0
SF:24,SF:73692,SF:9544412,Jackson + Fillmore,,0,SF:2428,SF:180058,0,0
BA:BL-S,BA:72953,BA:5050641,Daly City,,0,,BA:11_shp,0,0
SC:26,SC:72914,SC:2975072,WESTGATE,,1,SC:2606,SC:100265,0,0
SM:294,SM:73025,SM:2947015,Main/Poplar,2947015,0,,SM:2940172,0,0
SC:22,SC:72914,SC:2972719,EASTRIDGE,,1,SC:2250,SC:100235,0,0
AC:57,AC:72906,AC:3779070,Public Market Emeryville,,0,AC:107254507,AC:shp-57-60,0,0
MA:233,MA:76017,MA:233519,San Rafael,,1,MA:5011,MA:80,0,0
SF:37,SF:73692,SF:9554852,Van Ness Station,,0,SF:3709,SF:181675,0,0
SM:251,SM:73026,SM:2511006,Foster City,2511006,0,,SM:2510121,0,0
SC:70,SC:72914,SC:2980831,BERRYESSA BART,,0,SC:7004,SC:100465,0,0
AC:40,AC:72908,AC:11487010,Eastmont Transit Center,,1,AC:108031801,AC:shp-40-59,0,0
SF:24,SF:73692,SF:9544406,Jackson + Fillmore,,0,SF:2427,SF:180058,0,0
AC:18,AC:72908,AC:4054010,Lake Merritt BART,,1,AC:106985401,AC:shp-18-59,0,0
SI:Blue Line,SI:74999,SI:1082,Blue Line,,0,,SI:BLUE_shape,1,1
AC:40,AC:72905,AC:10303020,Bay Fair BART,,1,AC:108001802,AC:shp-40-14,0,0
SF:14,SF:73694,SF:9569113,Ferry Plaza,,1,SF:1434,SF:180017,0,0
3D:387,3D:72971,3D:556,Eastbound Antioch BART,,0,3D:137,3D:52,0,0
ST:3,ST:73005,ST:t2D3-bCB-sl7,S VALLEJO to VTC via GRACE PAT VTC via Magazine &,,0,ST:203,ST:2701_shp,0,0
BA:YL-N,BA:72953,BA:3090726,Antioch,,0,,BA:02_shp,0,0
AC:7,AC:72905,AC:4554020,Downtown Berkeley,,0,AC:107544702,AC:shp-7-07,0,0
PE:24,PE:76183,PE:t377-sl21-p6C-r7,Smart Station D St,,1,PE:7,PE:108_shp,0,0
AC:88,AC:72906,AC:6096070,Downtown Berkeley,,1,AC:106980607,AC:shp-88-04,0,0
CC:314,CC:75938,CC:781070,DVC Via Monument,,1,CC:1407,CC:shp-314-52,2,2
SR:18,SR:73068,SR:t320-sl4-p35-rC,18 East Circulat,,0,SR:12,SR:53_shp,0,0
SM:292,SM:73026,SM:2921053,Hillsdale Mall,2921053,1,,SM:2921169,0,0
SF:8,SF:73692,SF:9546972,City College,,1,SF:839,SF:179978,0,0
CC:320,CC:75938,CC:960070,DVC Via Diamond,,1,CC:12307,CC:shp-320-51,2,2
SF:KBUS,SF:73694,SF:9699457,Embarcadero,,0,SF:9474,SF:182072,0,0
SF:24,SF:73694,SF:9562170,Palou + Third Street,,1,SF:2401,SF:180054,0,0
MA:228,MA:76018,MA:228805,Fairfax Manor,,1,MA:8010,MA:70,0,0
SC:26,SC:75706,SC:2975133,WESTGATE,,1,SC:2602,SC:100265,0,0
PE:2,PE:76183,PE:t2E9-sl21-p86-r5,Eastside Transit Center,,1,PE:5,PE:134_shp,0,0
AC:62,AC:72905,AC:11829020,FRUITVALE BART,,1,AC:107999902,AC:shp-62-05,0,0
SM:141,SM:73026,SM:1411007,Shelter Creek,1411007,1,,SM:1410218,0,0
SF:22,SF:73693,SF:9552729,Bay Street,,1,SF:2218,SF:180041,0,0
SC:89,SC:76167,SC:2985669,CALIFORNIA AVE CALTRAIN STN,,0,SC:8941,SC:100545,0,0
AC:F,AC:72906,AC:4555070,U.C. Campus,,0,AC:106977407,AC:shp-F-20,0,0
MA:228,MA:72918,MA:228005,Fairfax Manor,,1,MA:1016,MA:70,0,0
CC:321,CC:75938,CC:853070,WC BART VIA JOHN MUIR MED CTR,,0,CC:4507,CC:shp-321-02,2,2
AC:96,AC:72905,AC:6591020,Dimond District,,1,AC:107548402,AC:shp-96-08,0,0
SF:14R,SF:73694,SF:9556558,Ferry Plaza,,1,SF:1467,SF:180022,0,0
PE:24,PE:76187,PE:t37E-sl11-p6E-r1B,Kaiser Medical Center,,0,PE:27,PE:110_shp,0,0
SC:77,SC:75706,SC:2984919,MILPITAS BART,,0,SC:2601,SC:100502,0,0
BA:BL-N,BA:72955,BA:5831305,Dublin/Pleasanton,,0,,BA:12_shp,0,0
AC:217,AC:72905,AC:9182020,Milpitas BART,,0,AC:107944302,AC:shp-217-10,0,0
AC:51A,AC:72905,AC:9894020,Fruitvale BART,,0,AC:107997502,AC:shp-51A-54,0,0
SF:38,SF:73692,SF:9546230,Balboa + 33rd Avenue,,0,SF:3820,SF:180126,0,0
AC:212,AC:72906,AC:9490070,Fremont BART,,1,AC:107900707,AC:shp-212-02,0,0
SF:38R,SF:73692,SF:9547408,Transit Center,,1,SF:3865,SF:180141,0,0
AC:72,AC:72905,AC:8018020,Jack London Square,,0,AC:107826002,AC:shp-72-72,0,0
AC:F,AC:72906,AC:10215070,San Francisco,,1,AC:106977407,AC:shp-F-71,0,0
SC:40,SC:72914,SC:2975851,MOUNTAIN VIEW TRANSIT CTR,,0,SC:4044,SC:100299,0,0
MA:135,MA:76017,MA:135503,Canal via San Rafael,,0,MA:5059,MA:20,0,0
SF:45,SF:73692,SF:9547159,Lyon + Greenwich,,0,SF:4504,SF:180167,0,0
ST:2,ST:75777,ST:t78A-bCA-slA,CREST to VTC via STC VTC via Mini & STC,,1,ST:202,ST:2651_shp,0,0
UC:3,UC:74966,UC:10322,UC BART,10322,1,UC:W4,UC:p_1252165,0,0
CC:19,CC:75939,CC:640020,Martinez AMTRAK,,0,CC:902,CC:shp-19-01,2,2
SC:Blue Line,SC:72916,SC:2988410,BAYPOINTE,,0,SC:9005,SC:100641,0,0
AC:6,AC:72908,AC:3706010,Downtown Berkeley,,1,AC:106984901,AC:shp-6-11,0,0
SF:KBUS,SF:73693,SF:9699250,Balboa Park,,1,SF:9475,SF:182071,0,0
UC:8,UC:74966,UC:10221,UC BART,10221,0,UC:W5,UC:p_914811,0,0
SC:Blue Line,SC:72916,SC:2988458,SANTA TERESA,,1,SC:9001,SC:100648,0,0
SM:122,SM:73026,SM:1221066,Stonestown/SF State,1221066,0,,SM:1220542,0,0
AC:12,AC:72908,AC:5675010,Oakland Amtrak at Jack London Square,,1,AC:106985801,AC:shp-12-56,0,0
GG:101,GG:75205,GG:6865455,SAN FRANCISCO MISSION & FREMONT,,1,GG:1486492,GG:1010357,0,0
AC:217,AC:72908,AC:8021010,Milpitas BART,,0,AC:107911101,AC:shp-217-10,0,0
SF:N-OWL,SF:73693,SF:9569317,Ocean Beach,,0,SF:9794,SF:180434,0,0
SF:MBUS,SF:73693,SF:9721715,West Portal Station,,1,SF:9635,SF:180394,0,0
SF:54,SF:73694,SF:9562675,Daly City BART,,0,SF:5406,SF:180191,0,0
SC:26,SC:72914,SC:2975014,EASTRIDGE,,0,SC:2601,SC:100264,0,0
SC:61,SC:72914,SC:2979164,BERRYESSA BART,,0,SC:6173,SC:100426,0,0
AC:86,AC:72905,AC:603020,Hayward BART,,0,AC:107941802,AC:shp-86-07,0,0
AC:40,AC:72906,AC:7117070,Downtown Oakland,,0,AC:108023707,AC:shp-40-15,0,0
SC:64A,SC:76168,SC:2979684,OHLONE-CHYNOWETH STATION,,1,SC:6401,SC:100440,0,0
SC:25,SC:75706,SC:2974438,ALUM ROCK STATION,,0,SC:2501,SC:100256,0,0
CC:9,CC:75939,CC:41020,WC  BART Via PH  BART,,0,CC:9802,CC:shp-9-51,2,2
AC:O,AC:72905,AC:11797020,San Francisco,,0,AC:107999602,AC:shp-O-53,0,0
UC:1,UC:74966,UC:10012,UC BART,10012,1,UC:W1,UC:p_1252149,0,0
SF:29,SF:73693,SF:9543447,Paul + Third Street,,1,SF:2918,SF:180083,0,0
SC:66,SC:72914,SC:2979991,NORTH MILPITAS,,0,SC:6673,SC:100448,0,0
SF:30,SF:73692,SF:9538797,Crissy Field,,1,SF:3011,SF:180091,0,0
AC:6,AC:72908,AC:1381010,Downtown Berkeley,,1,AC:106989801,AC:shp-6-11,0,0
AC:90,AC:72908,AC:10241010,Coliseum BART,,1,AC:108029801,AC:shp-90-54,0,0
SF:5,SF:73694,SF:9561957,Ocean Beach,,0,SF:519,SF:179948,0,0
SF:TBUS,SF:73692,SF:9700975,Castro & Market,,1,SF:9459,SF:180476,0,0
